season,round,race_id,driver_id,stop_number,lap,time,duration,milliseconds
2025,21,2025_21,norris,1,30,14:44:02,23.490,
2025,21,2025_21,hamilton,3,32,14:47:24,30.752,
2025,21,2025_21,russell,1,34,14:49:18,23.358,
2025,21,2025_21,max_verstappen,2,34,14:49:25,23.058,
2025,21,2025_21,albon,1,35,14:50:54,23.061,
2025,21,2025_21,hulkenberg,1,36,14:52:06,23.086,
2025,21,2025_21,hadjar,2,37,14:53:26,23.460,
2025,21,2025_21,piastri,1,38,14:54:12,34.644,
2025,21,2025_21,sainz,2,38,14:54:46,23.234,
2025,21,2025_21,gasly,2,39,14:55:57,23.648,
2025,21,2025_21,bearman,2,42,14:59:34,24.654,
2025,21,2025_21,colapinto,2,43,15:01:14,26.124,
2025,21,2025_21,alonso,2,46,15:04:57,23.563,
2025,21,2025_21,antonelli,2,47,15:05:36,23.401,
2025,21,2025_21,ocon,2,47,15:06:07,24.177,
2025,21,2025_21,tsunoda,3,47,15:06:20,33.841,
2025,21,2025_21,russell,2,48,15:06:54,23.128,
2025,21,2025_21,norris,2,50,15:09:11,23.238,
2025,21,2025_21,piastri,2,51,15:10:43,23.113,
2025,21,2025_21,max_verstappen,3,54,15:14:21,23.311,
2025,21,2025_21,stroll,2,54,15:14:59,22.968,
2025,21,2025_21,albon,2,55,15:16:08,23.112,
2025,22,2025_22,tsunoda,1,1,20:06:03,21.383,
2025,22,2025_22,bortoleto,1,1,20:06:15,33.230,
2025,22,2025_22,antonelli,1,2,20:07:58,21.968,
2025,22,2025_22,lawson,1,2,20:08:08,32.736,
2025,22,2025_22,gasly,1,2,20:08:09,23.903,
2025,22,2025_22,albon,1,13,20:26:29,23.361,
2025,22,2025_22,albon,2,14,20:28:31,30.065,
2025,22,2025_22,alonso,1,16,20:31:38,21.068,
2025,22,2025_22,russell,1,17,20:32:52,20.929,
2025,22,2025_22,bearman,1,17,20:33:15,21.491,
2025,22,2025_22,hadjar,1,20,20:38:00,21.324,
2025,22,2025_22,piastri,1,21,20:39:32,21.371,
2025,22,2025_22,norris,1,22,20:40:53,21.049,
2025,22,2025_22,sainz,1,22,20:41:08,21.164,
2025,22,2025_22,leclerc,1,24,20:44:22,21.351,
2025,22,2025_22,max_verstappen,1,25,20:45:37,21.708,
2025,22,2025_22,colapinto,1,25,20:46:33,22.842,
2025,22,2025_22,ocon,1,27,20:49:26,22.389,
2025,22,2025_22,tsunoda,2,27,20:49:47,20.680,
2025,22,2025_22,lawson,2,28,20:51:28,21.287,
2025,22,2025_22,hamilton,1,29,20:52:31,21.638,
2025,22,2025_22,hulkenberg,1,30,20:54:06,22.333,
2025,22,2025_22,albon,3,34,21:01:22,29.308,
2025,23,2025_23,max_verstappen,1,7,19:13:50,29.970,
2025,23,2025_23,antonelli,1,7,19:13:55,32.002,
2025,23,2025_23,sainz,1,7,19:13:58,28.560,
2025,23,2025_23,alonso,1,7,19:14:00,28.288,
2025,23,2025_23,russell,1,7,19:14:01,33.241,
2025,23,2025_23,hadjar,1,7,19:14:03,28.815,
2025,23,2025_23,leclerc,1,7,19:14:07,30.395,
2025,23,2025_23,bearman,1,7,19:14:09,28.837,
2025,23,2025_23,lawson,1,7,19:14:11,28.993,
2025,23,2025_23,hamilton,1,7,19:14:11,32.166,
2025,23,2025_23,tsunoda,1,7,19:14:13,29.188,
2025,23,2025_23,albon,1,7,19:14:14,28.890,
2025,23,2025_23,bortoleto,1,7,19:14:16,28.471,
2025,23,2025_23,stroll,1,7,19:14:17,28.124,
2025,23,2025_23,colapinto,1,7,19:14:17,29.538,
2025,23,2025_23,gasly,1,7,19:14:40,31.343,
2025,23,2025_23,ocon,1,8,19:16:16,34.006,
2025,23,2025_23,ocon,2,9,19:18:56,34.540,
2025,23,2025_23,piastri,1,24,19:40:58,29.047,
2025,23,2025_23,stroll,2,24,19:41:37,28.064,
2025,23,2025_23,norris,1,25,19:42:27,27.938,
2025,23,2025_23,max_verstappen,2,32,19:52:29,28.168,
2025,23,2025_23,sainz,2,32,19:52:47,28.181,
2025,23,2025_23,antonelli,2,32,19:52:51,28.544,
2025,23,2025_23,alonso,2,32,19:52:57,28.935,
2025,23,2025_23,hadjar,2,32,19:53:01,27.931,
2025,23,2025_23,russell,2,32,19:53:03,29.077,
2025,23,2025_23,leclerc,2,32,19:53:06,28.999,
2025,23,2025_23,bearman,2,32,19:53:08,45.232,
2025,23,2025_23,lawson,2,32,19:53:09,28.078,
2025,23,2025_23,tsunoda,2,32,19:53:11,28.330,
2025,23,2025_23,albon,2,32,19:53:12,29.457,
2025,23,2025_23,hamilton,2,32,19:53:13,28.541,
2025,23,2025_23,bortoleto,2,32,19:53:16,28.234,
2025,23,2025_23,colapinto,2,32,19:53:17,28.942,
2025,23,2025_23,gasly,2,32,19:53:23,30.559,
2025,23,2025_23,ocon,3,34,19:56:13,30.469,
2025,23,2025_23,bearman,3,40,20:05:15,37.513,
2025,23,2025_23,piastri,2,42,20:06:54,27.853,
2025,23,2025_23,norris,2,44,20:09:51,28.243,
2025,23,2025_23,stroll,3,49,20:17:51,35.671,
2025,24,2025_24,hulkenberg,1,7,17:14:13,21.619,
2025,24,2025_24,hamilton,1,8,17:15:40,21.601,
2025,24,2025_24,albon,1,8,17:15:41,21.551,
2025,24,2025_24,gasly,1,13,17:23:21,22.585,
2025,24,2025_24,russell,1,14,17:24:34,21.979,
2025,24,2025_24,hadjar,1,14,17:24:41,21.932,
2025,24,2025_24,bearman,1,14,17:24:45,22.263,
2025,24,2025_24,bortoleto,1,15,17:26:07,22.121,
2025,24,2025_24,colapinto,1,15,17:26:25,21.953,
2025,24,2025_24,norris,1,16,17:27:28,21.323,
2025,24,2025_24,leclerc,1,16,17:27:30,21.692,
2025,24,2025_24,alonso,1,16,17:27:35,23.267,
2025,24,2025_24,sainz,1,18,17:30:51,21.799,
2025,24,2025_24,ocon,1,19,17:32:16,22.254,
2025,24,2025_24,lawson,1,21,17:35:27,28.369,
2025,24,2025_24,max_verstappen,1,23,17:37:49,21.703,
2025,24,2025_24,hamilton,2,31,17:50:26,21.417,
2025,24,2025_24,tsunoda,1,32,17:51:52,27.041,
2025,24,2025_24,antonelli,1,32,17:52:04,22.155,
2025,24,2025_24,albon,2,33,17:53:36,21.495,
2025,24,2025_24,leclerc,2,39,18:01:53,20.902,
2025,24,2025_24,norris,2,40,18:03:15,21.407,
2025,24,2025_24,gasly,2,40,18:04:14,22.234,
2025,24,2025_24,colapinto,2,40,18:04:20,22.955,
2025,24,2025_24,piastri,1,41,18:04:39,21.565,
2025,24,2025_24,stroll,1,42,18:06:56,21.535,
2025,24,2025_24,hulkenberg,2,42,18:07:04,21.468,
2026,1,2026_1,colapinto,1,9,15:16:40,27.733,
2026,1,2026_1,norris,1,11,15:19:21,18.266,
2026,1,2026_1,ocon,1,11,15:19:26,18.570,
2026,1,2026_1,gasly,1,11,15:19:27,18.672,
2026,1,2026_1,sainz,1,11,15:19:35,19.859,
2026,1,2026_1,lawson,1,11,15:19:42,19.112,
2026,1,2026_1,alonso,1,11,15:19:50,25.895,
2026,1,2026_1,stroll,1,11,15:20:00,36.686,
2026,1,2026_1,russell,1,12,15:20:57,17.794,
2026,1,2026_1,antonelli,1,12,15:20:59,20.985,
2026,1,2026_1,albon,1,12,15:21:28,18.118,
2026,1,2026_1,bottas,1,12,15:22:42,30.387,
2026,1,2026_1,alonso,2,13,15:23:55,16:12.356,
2026,1,2026_1,arvid_lindblad,1,18,15:30:28,18.506,
2026,1,2026_1,max_verstappen,1,18,15:30:29,19.070,
2026,1,2026_1,bearman,1,18,15:30:30,18.774,
2026,1,2026_1,bortoleto,1,18,15:30:35,18.916,
2026,1,2026_1,perez,1,18,15:31:24,21.371,
2026,1,2026_1,leclerc,1,25,15:40:29,17.664,
2026,1,2026_1,stroll,2,26,15:43:52,33.182,
2026,1,2026_1,hamilton,1,28,15:44:45,17.741,
2026,1,2026_1,bortoleto,2,33,15:52:30,22.619,
2026,1,2026_1,albon,2,33,15:53:04,18.404,
2026,1,2026_1,sainz,2,33,15:53:09,25.939,
2026,1,2026_1,lawson,2,33,15:53:16,18.190,
2026,1,2026_1,norris,2,34,15:53:48,17.649,
2026,1,2026_1,stroll,3,34,15:56:24,18:01.553,
2026,1,2026_1,max_verstappen,2,41,16:03:37,18.078,
2026,1,2026_1,perez,2,43,16:08:53,18.951,
2026,1,2026_1,sainz,3,45,16:10:48,34.615,
2026,1,2026_1,colapinto,2,46,16:12:15,18.561,
2026,1,2026_1,stroll,4,39,16:21:43,22.469,
2026,2,2026_2,hadjar,1,1,15:06:01,23.062,
2026,2,2026_2,lawson,1,9,15:19:07,22.721,
2026,2,2026_2,max_verstappen,1,9,15:19:07,23.678,
2026,2,2026_2,sainz,1,9,15:19:10,23.106,
2026,2,2026_2,antonelli,1,10,15:20:25,23.005,
2026,2,2026_2,russell,1,10,15:20:32,23.390,
2026,2,2026_2,hamilton,1,10,15:20:33,22.433,
2026,2,2026_2,leclerc,1,10,15:20:36,25.633,
2026,2,2026_2,gasly,1,10,15:20:42,23.539,
2026,2,2026_2,bearman,1,10,15:20:59,22.967,
2026,2,2026_2,bottas,1,10,15:21:20,27.795,
2026,2,2026_2,hadjar,2,10,15:21:40,25.748,
2026,2,2026_2,perez,1,11,15:23:41,26.213,
2026,2,2026_2,ocon,1,29,15:54:41,25.997,
2026,2,2026_2,alonso,1,31,15:58:29,23.291,
2026,2,2026_2,colapinto,1,32,15:59:34,23.195,
2026,2,2026_2,hulkenberg,1,35,16:04:32,37.358,
2026,2,2026_2,arvid_lindblad,1,42,16:16:19,23.290,
2026,2,2026_2,ocon,2,46,16:23:06,47.067,
2026,3,2026_3,norris,1,16,14:39:31,23.316,
2026,3,2026_3,bearman,1,16,14:39:59,25.081,
2026,3,2026_3,leclerc,1,17,14:41:04,22.992,
2026,3,2026_3,colapinto,1,17,14:41:34,23.649,
2026,3,2026_3,piastri,1,18,14:42:34,23.444,
2026,3,2026_3,arvid_lindblad,1,18,14:43:08,26.335,
2026,3,2026_3,ocon,1,19,14:44:42,24.629,
2026,3,2026_3,hadjar,1,19,14:44:44,23.698,
2026,3,2026_3,bottas,1,19,14:45:33,25.129,
2026,3,2026_3,russell,1,21,14:47:19,22.937,
2026,3,2026_3,perez,1,21,14:48:37,27.307,
2026,3,2026_3,stroll,1,21,14:48:49,25.083,
2026,3,2026_3,alonso,1,21,14:48:57,26.458,
2026,3,2026_3,antonelli,1,22,14:49:12,23.288,
2026,3,2026_3,hamilton,1,22,14:49:21,22.891,
2026,3,2026_3,gasly,1,22,14:49:37,24.304,
2026,3,2026_3,max_verstappen,1,22,14:49:41,24.490,
2026,3,2026_3,lawson,1,22,14:50:03,24.165,
2026,3,2026_3,bortoleto,1,22,14:50:04,24.630,
2026,3,2026_3,sainz,1,22,14:50:11,24.396,
2026,3,2026_3,albon,1,22,14:50:19,24.600,
2026,3,2026_3,hulkenberg,1,23,14:52:12,23.999,
2026,3,2026_3,alonso,2,23,14:53:15,24.014,
2026,3,2026_3,stroll,2,24,14:54:49,23.501,
2026,3,2026_3,albon,2,45,15:30:35,23.072,
2026,3,2026_3,albon,3,46,15:32:32,24.103,
2026,3,2026_3,albon,4,47,15:34:30,26.053,
2026,3,2026_3,albon,5,48,15:36:29,32.736,
2026,3,2026_3,albon,6,49,15:38:36,24.337,
2026,4,2026_4,hulkenberg,1,1,13:05:50,33.710,
2026,4,2026_4,max_verstappen,1,6,13:14:17,22.547,
2026,4,2026_4,bottas,1,6,13:14:37,23.529,
2026,4,2026_4,russell,1,20,13:40:08,22.042,
2026,4,2026_4,leclerc,1,21,13:41:39,23.386,
2026,4,2026_4,bottas,2,21,13:42:17,23.827,
2026,4,2026_4,stroll,1,21,13:42:19,22.630,
2026,4,2026_4,antonelli,1,26,13:49:18,22.128,
2026,4,2026_4,bearman,1,26,13:49:52,23.474,
2026,4,2026_4,norris,1,27,13:50:50,22.565,
2026,4,2026_4,hamilton,1,27,13:51:09,23.779,
2026,4,2026_4,albon,1,27,13:51:26,23.016,
2026,4,2026_4,piastri,1,28,13:52:37,23.024,
2026,4,2026_4,sainz,1,28,13:52:57,23.595,
2026,4,2026_4,arvid_lindblad,1,28,13:53:19,22.731,
2026,4,2026_4,perez,1,29,13:55:05,23.228,
2026,4,2026_4,bottas,3,30,13:57:08,17.173,
2026,4,2026_4,colapinto,1,31,13:57:31,23.093,
2026,4,2026_4,ocon,1,31,13:57:51,24.027,
2026,4,2026_4,bortoleto,1,32,13:59:31,23.986,
2026,4,2026_4,stroll,2,37,14:08:15,22.090,
2026,4,2026_4,alonso,1,41,14:14:24,23.160,
2026,5,2026_5,piastri,1,1,16:11:10,24.121,
2026,5,2026_5,norris,1,2,16:12:29,23.418,
2026,5,2026_5,hulkenberg,1,2,16:12:41,24.952,
2026,5,2026_5,bortoleto,1,2,16:12:43,28.178,
2026,5,2026_5,sainz,1,2,16:12:44,24.751,
2026,5,2026_5,perez,1,2,16:12:46,25.737,
2026,5,2026_5,bottas,1,3,16:14:15,28.257,
2026,5,2026_5,bottas,2,9,16:22:48,24.847,
2026,5,2026_5,piastri,2,12,16:26:00,36.627,
2026,5,2026_5,stroll,1,14,16:29:04,24.249,
2026,5,2026_5,norris,2,15,16:29:45,28.859,
2026,5,2026_5,perez,2,15,16:30:22,25.153,
2026,5,2026_5,ocon,1,16,16:31:27,24.833,
2026,5,2026_5,bortoleto,2,18,16:34:08,24.766,
2026,5,2026_5,hulkenberg,2,20,16:36:38,31.024,
2026,5,2026_5,alonso,1,20,16:36:49,24.709,
2026,5,2026_5,colapinto,1,30,16:49:08,25.640,
2026,5,2026_5,perez,3,29,16:49:21,24.984,
2026,5,2026_5,lawson,1,30,16:49:23,24.177,
2026,5,2026_5,gasly,1,30,16:49:29,25.644,
2026,5,2026_5,bearman,1,30,16:49:34,44.957,
2026,5,2026_5,sainz,2,30,16:49:43,25.636,
2026,5,2026_5,antonelli,1,31,16:49:51,25.153,
2026,5,2026_5,max_verstappen,1,31,16:49:57,25.199,
2026,5,2026_5,hamilton,1,31,16:50:08,25.936,
2026,5,2026_5,leclerc,1,31,16:50:10,30.114,
2026,5,2026_5,hadjar,1,31,16:50:12,24.902,
2026,5,2026_5,bottas,3,29,16:50:37,24.413,
2026,5,2026_5,ocon,2,30,16:50:53,35.351,
2026,5,2026_5,stroll,2,49,17:17:26,24.146,
2026,5,2026_5,hadjar,2,52,17:17:49,34.713,
2026,5,2026_5,piastri,3,51,17:18:13,36.103,
2026,5,2026_5,bottas,4,49,17:18:16,31.102,
2026,5,2026_5,hadjar,3,62,17:31:14,34.809,
2026,6,2026_6,bearman,1,1,15:04:43,32.127,
2026,6,2026_6,bottas,1,1,15:04:43,26.759,
2026,6,2026_6,bortoleto,1,1,15:04:45,25.927,
2026,6,2026_6,alonso,1,3,15:07:26,24.975,
2026,6,2026_6,perez,1,4,15:08:42,27.138,
2026,6,2026_6,stroll,1,4,15:08:49,24.803,
2026,6,2026_6,ocon,1,9,15:15:21,25.482,
2026,6,2026_6,perez,2,9,15:15:39,19.777,
2026,6,2026_6,hulkenberg,1,12,15:19:14,24.810,
2026,6,2026_6,hamilton,1,28,15:39:15,24.138,
2026,6,2026_6,russell,1,31,15:43:44,24.029,
2026,6,2026_6,hadjar,1,32,15:45:03,24.784,
2026,6,2026_6,leclerc,1,35,15:48:22,25.377,
2026,6,2026_6,colapinto,1,35,15:49:39,25.797,
2026,6,2026_6,antonelli,1,37,15:50:33,24.136,
2026,6,2026_6,albon,1,43,16:00:11,25.553,
2026,6,2026_6,bortoleto,2,43,16:01:08,24.690,
2026,6,2026_6,lawson,1,44,16:01:16,25.622,
2026,6,2026_6,gasly,1,45,16:02:15,25.547,
2026,6,2026_6,piastri,1,48,16:06:06,24.244,
2026,6,2026_6,sainz,1,52,16:12:20,25.662,
2026,6,2026_6,piastri,2,59,16:20:53,31.421,
2026,6,2026_6,hamilton,2,60,16:20:54,31.227,
2026,6,2026_6,hulkenberg,2,58,16:20:56,20.508,
2026,6,2026_6,leclerc,2,60,16:20:59,34.907,
2026,6,2026_6,alonso,2,58,16:21:07,26.334,
2026,6,2026_6,bortoleto,3,58,16:21:49,20.324,
2026,6,2026_6,antonelli,2,61,16:22:12,26.878,
2026,6,2026_6,russell,2,60,16:22:14,35.258,
2026,6,2026_6,hadjar,2,60,16:22:25,19.675,
2026,6,2026_6,arvid_lindblad,1,59,16:22:30,20.211,
2026,6,2026_6,albon,2,59,16:22:32,19.743,
2026,6,2026_6,sainz,2,59,16:22:33,19.889,
2026,6,2026_6,ocon,2,59,16:22:48,19.905,
2026,6,2026_6,hulkenberg,3,59,16:22:50,19.988,
2026,6,2026_6,colapinto,2,59,16:22:52,21.973,
2026,6,2026_6,gasly,2,60,16:22:55,19.819,
2026,6,2026_6,piastri,3,60,16:22:59,20.139,
2026,6,2026_6,hamilton,3,61,16:23:01,24.264,
2026,6,2026_6,alonso,3,59,16:23:06,20.227,
2026,6,2026_6,leclerc,3,61,16:23:09,20.019,
2026,6,2026_6,lawson,2,60,16:23:20,19.911,
2026,6,2026_6,perez,3,59,16:23:24,26.005,
2026,6,2026_6,bortoleto,4,59,16:23:41,24.824,
2026,6,2026_6,antonelli,3,66,16:32:22,20.717,
2026,6,2026_6,hamilton,4,66,16:32:24,22.540,
2026,6,2026_6,hadjar,3,66,16:32:25,22.305,
2026,6,2026_6,russell,3,66,16:32:27,22.530,
2026,6,2026_6,arvid_lindblad,2,65,16:32:28,22.798,
2026,6,2026_6,albon,3,65,16:32:30,22.728,
2026,6,2026_6,sainz,3,65,16:32:31,22.177,
2026,6,2026_6,ocon,3,65,16:32:33,21.488,
2026,6,2026_6,hulkenberg,4,65,16:32:34,22.389,
2026,6,2026_6,gasly,3,66,16:32:37,23.375,
2026,6,2026_6,colapinto,3,65,16:32:38,23.357,
2026,6,2026_6,piastri,4,66,16:32:39,23.486,
2026,6,2026_6,alonso,4,65,16:32:40,24.099,
2026,6,2026_6,perez,4,65,16:32:42,23.824,
2026,6,2026_6,bortoleto,5,65,16:32:44,22.785,
2026,6,2026_6,lawson,3,66,16:32:50,20.392,
2026,6,2026_6,antonelli,4,68,16:36:17,35:54.149,
2026,6,2026_6,hamilton,5,68,16:36:18,35:56.259,
2026,6,2026_6,hadjar,4,68,16:36:20,35:56.620,
2026,6,2026_6,russell,4,68,16:36:22,35:58.116,
2026,6,2026_6,arvid_lindblad,3,67,16:36:23,33:43.036,
2026,6,2026_6,albon,4,67,16:36:24,33:44.189,
2026,6,2026_6,sainz,4,67,16:36:26,33:45.722,
2026,6,2026_6,ocon,4,67,16:36:28,33:45.991,
2026,6,2026_6,hulkenberg,5,67,16:36:29,33:47.049,
2026,6,2026_6,gasly,4,68,16:36:31,35:51.596,
2026,6,2026_6,colapinto,4,67,16:36:32,33:45.881,
2026,6,2026_6,piastri,5,68,16:36:34,35:51.478,
2026,6,2026_6,alonso,5,67,16:36:36,33:44.741,
2026,6,2026_6,perez,5,67,16:36:37,33:46.890,
2026,6,2026_6,bortoleto,6,67,16:36:39,33:49.911,
2026,6,2026_6,lawson,4,68,16:36:42,35:46.050,
2026,6,2026_6,arvid_lindblad,4,68,17:11:29,1:02.596,
2026,6,2026_6,albon,5,68,17:11:31,1:02.226,
2026,6,2026_6,sainz,5,68,17:11:35,1:01.968,
2026,6,2026_6,ocon,5,68,17:11:36,1:02.669,
2026,6,2026_6,hulkenberg,6,68,17:11:40,1:01.930,
2026,6,2026_6,colapinto,5,68,17:11:43,1:04.453,
2026,6,2026_6,alonso,6,68,17:11:46,1:04.941,
2026,6,2026_6,perez,6,68,17:11:48,1:05.820,
2026,6,2026_6,bortoleto,7,68,17:11:51,1:03.996,
2026,6,2026_6,russell,5,72,17:19:17,19.776,
2026,7,2026_7,hamilton,1,11,15:18:43,22.480,
2026,7,2026_7,lawson,1,11,15:19:05,25.983,
2026,7,2026_7,russell,1,12,15:20:03,22.080,
2026,7,2026_7,max_verstappen,1,12,15:20:15,22.273,
2026,7,2026_7,colapinto,1,12,15:20:38,22.983,
2026,7,2026_7,perez,1,12,15:20:52,24.805,
2026,7,2026_7,norris,1,13,15:21:34,21.791,
2026,7,2026_7,hulkenberg,1,13,15:21:58,22.869,
2026,7,2026_7,ocon,1,13,15:22:13,23.256,
2026,7,2026_7,albon,1,13,15:22:15,24.005,
2026,7,2026_7,antonelli,1,14,15:22:55,22.038,
2026,7,2026_7,piastri,1,14,15:23:07,21.776,
2026,7,2026_7,gasly,1,14,15:23:31,22.682,
2026,7,2026_7,sainz,1,14,15:23:35,22.977,
2026,7,2026_7,bottas,1,14,15:23:59,23.280,
2026,7,2026_7,hadjar,1,15,15:24:48,22.444,
2026,7,2026_7,bortoleto,1,15,15:25:07,22.783,
2026,7,2026_7,leclerc,1,16,15:25:51,22.249,
2026,7,2026_7,bearman,1,18,15:29:25,23.118,
2026,7,2026_7,alonso,1,21,15:34:11,22.220,
2026,7,2026_7,arvid_lindblad,1,22,15:34:58,22.476,
2026,7,2026_7,hamilton,2,27,15:41:05,22.477,
2026,7,2026_7,max_verstappen,2,29,15:44:04,24.189,
2026,7,2026_7,albon,2,29,15:45:34,22.027,
2026,7,2026_7,sainz,2,30,15:46:35,22.595,
2026,7,2026_7,perez,2,31,15:48:37,24.432,
2026,7,2026_7,hadjar,2,32,15:48:46,22.528,
2026,7,2026_7,bortoleto,2,33,15:50:58,22.285,
2026,7,2026_7,colapinto,2,34,15:52:02,22.290,
2026,7,2026_7,norris,2,35,15:52:14,22.041,
2026,7,2026_7,ocon,2,34,15:52:35,26.449,
2026,7,2026_7,albon,3,34,15:52:59,12:57.770,
2026,7,2026_7,lawson,2,35,15:53:25,23.172,
2026,7,2026_7,russell,2,36,15:53:32,21.677,
2026,7,2026_7,piastri,2,36,15:53:56,22.661,
2026,7,2026_7,antonelli,2,37,15:54:54,22.210,
2026,7,2026_7,arvid_lindblad,2,37,15:56:31,24.010,
2026,7,2026_7,leclerc,2,39,15:57:58,22.125,
2026,7,2026_7,max_verstappen,3,40,15:59:35,22.786,
2026,7,2026_7,bearman,2,39,15:59:42,23.901,
2026,7,2026_7,perez,3,39,16:00:43,23.912,
2026,7,2026_7,hamilton,3,41,16:00:50,22.837,
2026,7,2026_7,gasly,2,40,16:00:55,23.310,
2026,7,2026_7,bortoleto,3,53,16:19:54,25.915,
2026,7,2026_7,sainz,3,55,16:22:41,22.772,
2026,7,2026_7,hadjar,3,58,16:25:31,21.949,
2026,7,2026_7,ocon,3,58,16:27:21,22.965,
2026,7,2026_7,albon,4,50,16:28:24,22.703,
